,slice_file_name,fsID,start,end,salience,fold,classID,class
4164,180029-4-11-0.wav,180029,30.61515,31.398407,1,9,4,drilling
4165,180029-4-12-0.wav,180029,31.875172,32.794649,1,9,4,drilling
4166,180029-4-13-0.wav,180029,33.441687,34.054671,1,9,4,drilling
4167,180029-4-14-0.wav,180029,34.70171,35.72335,1,9,4,drilling
4168,180029-4-15-0.wav,180029,36.166061,37.119592,1,9,4,drilling
4169,180029-4-16-0.wav,180029,37.766631,41.766631,1,9,4,drilling
4170,180029-4-19-0.wav,180029,49.243055,53.243055,1,9,4,drilling
4171,180029-4-2-0.wav,180029,5.414693,8.649887,1,9,4,drilling
4172,180029-4-20-0.wav,180029,57.348067,59.595675,1,9,4,drilling
4173,180029-4-4-0.wav,180029,13.758087,16.925172,1,9,4,drilling
4174,180029-4-5-0.wav,180029,17.742484,20.228475,1,9,4,drilling
4175,180029-4-6-0.wav,180029,20.77335,22.714466,1,9,4,drilling
4176,180029-4-7-0.wav,180029,23.32745,24.34909,1,9,4,drilling
4177,180029-4-8-0.wav,180029,24.85991,26.085878,1,9,4,drilling
4178,180029-4-9-0.wav,180029,26.494534,28.708088,1,9,4,drilling
4179,180052-3-0-0.wav,180052,0.0,4.0,1,5,3,dog_bark
4180,180052-3-0-1.wav,180052,0.5,4.5,1,5,3,dog_bark
4181,180052-3-0-3.wav,180052,1.5,5.5,1,5,3,dog_bark
4182,180052-3-0-4.wav,180052,2.0,6.0,1,5,3,dog_bark
4189,180125-4-0-16.wav,180125,8.0,12.0,1,5,4,drilling
4190,180125-4-0-17.wav,180125,8.5,12.5,1,5,4,drilling
4191,180125-4-1-3.wav,180125,42.348486,46.348486,1,5,4,drilling
4192,180125-4-1-5.wav,180125,43.348486,47.348486,1,5,4,drilling
4193,180125-4-1-7.wav,180125,44.348486,48.348486,1,5,4,drilling
4194,180125-4-1-8.wav,180125,44.848486,48.848486,1,5,4,drilling
4195,180125-4-2-1.wav,180125,73.47305,77.47305,1,5,4,drilling
4196,180125-4-2-13.wav,180125,79.47305,83.47305,1,5,4,drilling
4197,180125-4-2-14.wav,180125,79.97305,83.97305,1,5,4,drilling
4198,180125-4-2-15.wav,180125,80.47305,84.47305,1,5,4,drilling
4199,180125-4-2-17.wav,180125,81.47305,85.47305,1,5,4,drilling
4200,180125-4-3-0.wav,180125,115.566321,119.566321,1,5,4,drilling
4201,180125-4-3-1.wav,180125,116.066321,120.066321,1,5,4,drilling
4202,180125-4-3-10.wav,180125,120.566321,124.566321,1,5,4,drilling
4203,180125-4-3-2.wav,180125,116.566321,120.566321,1,5,4,drilling
4204,180125-4-3-22.wav,180125,126.566321,130.566321,1,5,4,drilling
4205,180125-4-3-24.wav,180125,127.566321,131.566321,1,5,4,drilling
4206,180125-4-3-4.wav,180125,117.566321,121.566321,1,5,4,drilling
4207,180126-4-0-0.wav,180126,14.22063,17.254364,1,2,4,drilling
4208,180126-4-1-0.wav,180126,19.285883,23.285883,1,2,4,drilling
4209,180126-4-1-1.wav,180126,19.785883,23.785883,1,2,4,drilling
4210,180126-4-1-2.wav,180126,20.285883,24.285883,1,2,4,drilling
4211,180126-4-2-0.wav,180126,30.012301,32.070906,1,2,4,drilling
4212,180126-4-3-0.wav,180126,32.233428,36.233428,1,2,4,drilling
4213,180126-4-4-0.wav,180126,38.138375,42.138375,1,2,4,drilling
4214,180126-4-4-1.wav,180126,38.638375,42.638375,1,2,4,drilling
4215,180126-4-4-2.wav,180126,39.138375,43.138375,1,2,4,drilling
4216,180127-4-0-0.wav,180127,0.677342,4.677342,1,10,4,drilling
4217,180127-4-0-1.wav,180127,1.177342,5.177342,1,10,4,drilling
4218,180127-4-0-10.wav,180127,5.677342,9.677342,1,10,4,drilling
4219,180127-4-0-11.wav,180127,6.177342,10.177342,1,10,4,drilling
4220,180127-4-0-12.wav,180127,6.677342,10.677342,1,10,4,drilling
4221,180127-4-0-13.wav,180127,7.177342,11.177342,1,10,4,drilling
4222,180127-4-0-14.wav,180127,7.677342,11.677342,1,10,4,drilling
4223,180127-4-0-15.wav,180127,8.177342,12.177342,1,10,4,drilling
4224,180127-4-0-16.wav,180127,8.677342,12.677342,1,10,4,drilling
4225,180127-4-0-17.wav,180127,9.177342,13.177342,1,10,4,drilling
4226,180127-4-0-18.wav,180127,9.677342,13.677342,1,10,4,drilling
4227,180127-4-0-19.wav,180127,10.177342,14.177342,1,10,4,drilling
4228,180127-4-0-2.wav,180127,1.677342,5.677342,1,10,4,drilling
4229,180127-4-0-20.wav,180127,10.677342,14.677342,1,10,4,drilling
4230,180127-4-0-21.wav,180127,11.177342,15.177342,1,10,4,drilling
4231,180127-4-0-3.wav,180127,2.177342,6.177342,1,10,4,drilling
4232,180127-4-0-4.wav,180127,2.677342,6.677342,1,10,4,drilling
4233,180127-4-0-5.wav,180127,3.177342,7.177342,1,10,4,drilling
4234,180127-4-0-6.wav,180127,3.677342,7.677342,1,10,4,drilling
4235,180127-4-0-7.wav,180127,4.177342,8.177342,1,10,4,drilling
4236,180127-4-0-8.wav,180127,4.677342,8.677342,1,10,4,drilling
4237,180127-4-0-9.wav,180127,5.177342,9.177342,1,10,4,drilling
4238,180128-4-0-0.wav,180128,0.0,4.0,1,5,4,drilling
4239,180128-4-11-0.wav,180128,88.332836,92.332836,1,5,4,drilling
4240,180128-4-11-1.wav,180128,88.832836,92.832836,1,5,4,drilling
4241,180128-4-12-0.wav,180128,96.646515,100.646515,1,5,4,drilling
4242,180128-4-13-0.wav,180128,102.961713,106.961713,1,5,4,drilling
4243,180128-4-14-0.wav,180128,107.838005,111.838005,1,5,4,drilling
4244,180128-4-16-1.wav,180128,121.048341,125.048341,1,5,4,drilling
4245,180128-4-17-0.wav,180128,128.542263,132.542263,1,5,4,drilling
4246,180128-4-4-0.wav,180128,25.260793,29.260793,1,5,4,drilling
4247,180128-4-5-0.wav,180128,33.73435,37.73435,1,5,4,drilling
4248,180128-4-6-0.wav,180128,42.767482,46.767482,1,5,4,drilling
4249,180128-4-6-1.wav,180128,43.267482,47.267482,1,5,4,drilling
4250,180128-4-6-2.wav,180128,43.767482,47.767482,1,5,4,drilling
4251,180128-4-7-0.wav,180128,52.280249,56.280249,1,5,4,drilling
4252,180128-4-7-2.wav,180128,53.280249,57.280249,1,5,4,drilling
4253,180128-4-7-3.wav,180128,53.780249,57.780249,1,5,4,drilling
4254,180128-4-7-4.wav,180128,54.280249,58.280249,1,5,4,drilling
4255,180128-4-7-5.wav,180128,54.780249,58.780249,1,5,4,drilling
4256,180128-4-9-0.wav,180128,75.70244,79.70244,1,5,4,drilling
4257,180132-4-0-0.wav,180132,0.355545,3.806421,1,8,4,drilling
4258,180132-4-1-0.wav,180132,6.65078,10.248058,1,8,4,drilling
4259,180132-4-2-0.wav,180132,11.231035,13.636191,1,8,4,drilling
4260,180132-4-3-0.wav,180132,28.192616,32.192616,1,8,4,drilling
4261,180134-4-1-3.wav,180134,11.981716,15.981716,1,8,4,drilling
4262,180134-4-1-7.wav,180134,13.981716,17.981716,1,8,4,drilling
4263,180134-4-1-8.wav,180134,14.481716,18.481716,1,8,4,drilling
4264,180134-4-1-9.wav,180134,14.981716,18.981716,1,8,4,drilling
4265,180134-4-2-0.wav,180134,41.87811,45.87811,1,8,4,drilling
4266,180134-4-2-1.wav,180134,42.37811,46.37811,1,8,4,drilling
4267,180134-4-2-11.wav,180134,47.37811,51.37811,1,8,4,drilling
4268,180134-4-2-13.wav,180134,48.37811,52.37811,1,8,4,drilling
4269,180134-4-2-15.wav,180134,49.37811,53.37811,1,8,4,drilling
4270,180134-4-2-16.wav,180134,49.87811,53.87811,1,8,4,drilling
4271,180134-4-2-17.wav,180134,50.37811,54.37811,1,8,4,drilling
4272,180134-4-2-19.wav,180134,51.37811,55.37811,1,8,4,drilling
4273,180134-4-2-3.wav,180134,43.37811,47.37811,1,8,4,drilling
4274,180134-4-2-4.wav,180134,43.87811,47.87811,1,8,4,drilling
4275,180134-4-2-5.wav,180134,44.37811,48.37811,1,8,4,drilling
4276,180134-4-2-6.wav,180134,44.87811,48.87811,1,8,4,drilling
4277,180134-4-2-9.wav,180134,46.37811,50.37811,1,8,4,drilling
4291,180256-3-0-0.wav,180256,0.0,4.0,1,1,3,dog_bark
4292,180256-3-0-1.wav,180256,0.5,4.5,1,1,3,dog_bark
4293,180256-3-0-2.wav,180256,1.0,5.0,1,1,3,dog_bark
4294,180256-3-0-3.wav,180256,1.5,5.5,1,1,3,dog_bark
4295,180257-3-0-1.wav,180257,0.5,4.5,1,7,3,dog_bark
4296,180257-3-0-3.wav,180257,1.5,5.5,1,7,3,dog_bark
4297,180257-3-0-4.wav,180257,2.0,6.0,1,7,3,dog_bark
4298,180257-3-0-5.wav,180257,2.5,6.5,1,7,3,dog_bark
4313,180937-4-3-12.wav,180937,540.29791,544.29791,1,9,4,drilling
4314,180937-4-3-9.wav,180937,538.79791,542.79791,1,9,4,drilling
4315,180937-7-0-0.wav,180937,171.272327,175.272327,1,1,7,jackhammer
4316,180937-7-0-1.wav,180937,171.772327,175.772327,1,1,7,jackhammer
4317,180937-7-0-2.wav,180937,172.272327,176.272327,1,1,7,jackhammer
4318,180937-7-0-4.wav,180937,173.272327,177.272327,1,1,7,jackhammer
4319,180937-7-0-5.wav,180937,173.772327,177.772327,1,1,7,jackhammer
4320,180937-7-0-6.wav,180937,174.272327,178.272327,1,1,7,jackhammer
4321,180937-7-1-0.wav,180937,193.415715,197.415715,1,1,7,jackhammer
4322,180937-7-1-1.wav,180937,193.915715,197.915715,1,1,7,jackhammer
4323,180937-7-1-10.wav,180937,198.415715,202.415715,1,1,7,jackhammer
4324,180937-7-1-11.wav,180937,198.915715,202.915715,1,1,7,jackhammer
4325,180937-7-1-12.wav,180937,199.415715,203.415715,1,1,7,jackhammer
4326,180937-7-1-13.wav,180937,199.915715,203.915715,1,1,7,jackhammer
4327,180937-7-1-14.wav,180937,200.415715,204.415715,1,1,7,jackhammer
4328,180937-7-1-15.wav,180937,200.915715,204.915715,1,1,7,jackhammer
4329,180937-7-1-2.wav,180937,194.415715,198.415715,1,1,7,jackhammer
4330,180937-7-1-3.wav,180937,194.915715,198.915715,1,1,7,jackhammer
4331,180937-7-1-4.wav,180937,195.415715,199.415715,1,1,7,jackhammer
4332,180937-7-1-5.wav,180937,195.915715,199.915715,1,1,7,jackhammer
4333,180937-7-1-6.wav,180937,196.415715,200.415715,1,1,7,jackhammer
4334,180937-7-1-7.wav,180937,196.915715,200.915715,1,1,7,jackhammer
4335,180937-7-1-8.wav,180937,197.415715,201.415715,1,1,7,jackhammer
4336,180937-7-1-9.wav,180937,197.915715,201.915715,1,1,7,jackhammer
4337,180937-7-2-0.wav,180937,252.163479,256.163479,1,1,7,jackhammer
4338,180937-7-2-1.wav,180937,252.663479,256.663479,1,1,7,jackhammer
4339,180937-7-2-10.wav,180937,257.163479,261.163479,1,1,7,jackhammer
4340,180937-7-2-2.wav,180937,253.163479,257.163479,1,1,7,jackhammer
4341,180937-7-2-3.wav,180937,253.663479,257.663479,1,1,7,jackhammer
4342,180937-7-2-4.wav,180937,254.163479,258.163479,1,1,7,jackhammer
4343,180937-7-2-5.wav,180937,254.663479,258.663479,1,1,7,jackhammer
4344,180937-7-2-6.wav,180937,255.163479,259.163479,1,1,7,jackhammer
4345,180937-7-2-7.wav,180937,255.663479,259.663479,1,1,7,jackhammer
4346,180937-7-2-8.wav,180937,256.163479,260.163479,1,1,7,jackhammer
4347,180937-7-2-9.wav,180937,256.663479,260.663479,1,1,7,jackhammer
4394,180960-6-0-0.wav,180960,0.066816,2.140544,1,3,6,gun_shot
4395,180977-3-1-0.wav,180977,10.726049,14.726049,1,4,3,dog_bark
4396,180977-3-1-1.wav,180977,11.226049,15.226049,1,4,3,dog_bark
4397,180977-3-1-5.wav,180977,13.226049,17.226049,1,4,3,dog_bark
4398,181102-9-0-111.wav,181102,63.461224,67.461224,1,7,9,street_music
4399,181102-9-0-117.wav,181102,66.461224,70.461224,1,7,9,street_music
4400,181102-9-0-23.wav,181102,19.461224,23.461224,1,7,9,street_music
4401,181102-9-0-26.wav,181102,20.961224,24.961224,1,7,9,street_music
4402,181102-9-0-50.wav,181102,32.961224,36.961224,1,7,9,street_music
4403,181102-9-0-97.wav,181102,56.461224,60.461224,1,7,9,street_music
4404,181624-4-0-0.wav,181624,0.161546,2.469352,1,10,4,drilling
4405,181624-4-1-0.wav,181624,3.392474,7.392474,1,10,4,drilling
4406,181624-4-10-0.wav,181624,38.171107,40.455835,1,10,4,drilling
4407,181624-4-2-0.wav,181624,8.538881,11.192858,1,10,4,drilling
4408,181624-4-3-0.wav,181624,11.862122,12.508307,1,10,4,drilling
4409,181624-4-4-0.wav,181624,13.108337,14.308396,1,10,4,drilling
4410,181624-4-5-0.wav,181624,20.67794,21.116423,1,10,4,drilling
4411,181624-4-6-0.wav,181624,21.554906,22.108779,1,10,4,drilling
4412,181624-4-7-0.wav,181624,27.255186,27.716747,1,10,4,drilling
4413,181624-4-8-0.wav,181624,29.009118,30.739973,1,10,4,drilling
4414,181624-4-9-0.wav,181624,35.817145,37.77878,1,10,4,drilling
4415,181725-3-0-16.wav,181725,8.0,12.0,1,5,3,dog_bark
4416,181725-3-0-22.wav,181725,11.0,15.0,1,5,3,dog_bark
4417,181725-3-0-37.wav,181725,18.5,22.5,1,5,3,dog_bark
4418,182103-9-0-0.wav,182103,0.0,4.0,1,3,9,street_music
4419,182103-9-0-22.wav,182103,11.0,15.0,1,3,9,street_music
4420,182103-9-0-26.wav,182103,13.0,17.0,1,3,9,street_music
4421,182103-9-0-47.wav,182103,23.5,27.5,1,3,9,street_music
4422,182103-9-0-53.wav,182103,26.5,30.5,1,3,9,street_music
4423,182103-9-0-8.wav,182103,4.0,8.0,1,3,9,street_music
4424,182474-1-0-0.wav,182474,1.26501,2.605597,1,6,1,car_horn
4425,182739-2-0-13.wav,182739,6.5,10.5,1,2,2,children_playing
4426,182739-2-0-17.wav,182739,8.5,12.5,1,2,2,children_playing
4427,182739-2-0-24.wav,182739,12.0,16.0,1,2,2,children_playing
4428,182739-2-0-35.wav,182739,17.5,21.5,1,2,2,children_playing
4429,182739-2-0-56.wav,182739,28.0,32.0,1,2,2,children_playing
4430,182739-2-0-62.wav,182739,31.0,35.0,1,2,2,children_playing
4431,182739-2-0-78.wav,182739,39.0,43.0,1,2,2,children_playing
4432,182739-2-0-85.wav,182739,42.5,46.5,1,2,2,children_playing
4433,182800-2-0-0.wav,182800,1.405558,5.405558,1,1,2,children_playing
4434,182800-2-1-0.wav,182800,21.083366,23.687782,1,1,2,children_playing
4435,182800-2-2-0.wav,182800,25.672099,29.672099,1,1,2,children_playing
4436,182800-2-2-1.wav,182800,26.172099,30.172099,1,1,2,children_playing
4437,182800-2-2-2.wav,182800,26.672099,30.672099,1,1,2,children_playing
4438,182800-2-2-3.wav,182800,27.172099,31.172099,1,1,2,children_playing
4439,182800-2-3-0.wav,182800,55.974271,59.974271,1,1,2,children_playing
4440,182800-2-3-1.wav,182800,56.474271,60.474271,1,1,2,children_playing
4450,183992-3-0-10.wav,183992,5.0,9.0,1,7,3,dog_bark
4451,183992-3-0-3.wav,183992,1.5,5.5,1,7,3,dog_bark
4452,183992-3-0-6.wav,183992,3.0,7.0,1,7,3,dog_bark
4453,183992-3-0-9.wav,183992,4.5,8.5,1,7,3,dog_bark
4455,184449-2-0-12.wav,184449,6.0,10.0,1,9,2,children_playing
4456,184449-2-0-13.wav,184449,6.5,10.5,1,9,2,children_playing
4457,184449-2-0-15.wav,184449,7.5,11.5,1,9,2,children_playing
4458,184449-2-0-16.wav,184449,8.0,12.0,1,9,2,children_playing
4459,184449-2-0-19.wav,184449,9.5,13.5,1,9,2,children_playing
4460,184449-2-0-24.wav,184449,12.0,16.0,1,9,2,children_playing
4461,184449-2-0-28.wav,184449,14.0,18.0,1,9,2,children_playing
4462,184449-2-0-33.wav,184449,16.5,20.5,1,9,2,children_playing
4464,184575-3-0-0.wav,184575,0.0,4.0,1,9,3,dog_bark
4465,184575-3-0-1.wav,184575,0.5,4.5,1,9,3,dog_bark
4466,184575-3-0-2.wav,184575,1.0,5.0,1,9,3,dog_bark
4467,184575-3-0-3.wav,184575,1.5,5.5,1,9,3,dog_bark
4468,184623-8-0-0.wav,184623,0.13472,4.13472,1,3,8,siren
4469,184623-8-0-1.wav,184623,0.63472,4.63472,1,3,8,siren
4470,184623-8-0-2.wav,184623,1.13472,5.13472,1,3,8,siren
4471,184623-8-0-3.wav,184623,1.63472,5.63472,1,3,8,siren
4473,184725-3-0-1.wav,184725,0.5,4.5,1,3,3,dog_bark
4474,184725-3-0-2.wav,184725,1.0,5.0,1,3,3,dog_bark
4475,184725-3-0-4.wav,184725,2.0,6.0,1,3,3,dog_bark
4476,184725-3-0-5.wav,184725,2.5,6.5,1,3,3,dog_bark
4516,185374-9-0-16.wav,185374,15.766465,19.766465,1,9,9,street_music
4517,185374-9-0-18.wav,185374,16.766465,20.766465,1,9,9,street_music
4518,185374-9-0-23.wav,185374,19.266465,23.266465,1,9,9,street_music
4519,185374-9-0-30.wav,185374,22.766465,26.766465,1,9,9,street_music
4520,185374-9-0-33.wav,185374,24.266465,28.266465,1,9,9,street_music
4521,185374-9-0-35.wav,185374,25.266465,29.266465,1,9,9,street_music
4522,185374-9-0-60.wav,185374,37.766465,41.766465,1,9,9,street_music
4537,185709-0-0-0.wav,185709,0.0,4.0,1,4,0,air_conditioner
4538,185709-0-0-1.wav,185709,0.5,4.5,1,4,0,air_conditioner
4539,185709-0-0-2.wav,185709,1.0,5.0,1,4,0,air_conditioner
4540,185709-0-0-3.wav,185709,1.5,5.5,1,4,0,air_conditioner
4541,185709-0-0-4.wav,185709,2.0,6.0,1,4,0,air_conditioner
4542,185709-0-0-5.wav,185709,2.5,6.5,1,4,0,air_conditioner
4543,185709-0-0-6.wav,185709,3.0,7.0,1,4,0,air_conditioner
4544,185709-0-0-7.wav,185709,3.5,7.5,1,4,0,air_conditioner
4545,185709-0-0-8.wav,185709,4.0,8.0,1,4,0,air_conditioner
4546,185800-4-0-0.wav,185800,0.0,4.0,1,2,4,drilling
4547,185800-4-0-1.wav,185800,0.5,4.5,1,2,4,drilling
4559,185909-2-0-102.wav,185909,51.0,55.0,1,4,2,children_playing
4560,185909-2-0-116.wav,185909,58.0,62.0,1,4,2,children_playing
4561,185909-2-0-13.wav,185909,6.5,10.5,1,4,2,children_playing
4562,185909-2-0-17.wav,185909,8.5,12.5,1,4,2,children_playing
4563,185909-2-0-22.wav,185909,11.0,15.0,1,4,2,children_playing
4564,185909-2-0-34.wav,185909,17.0,21.0,1,4,2,children_playing
4565,185909-2-0-86.wav,185909,43.0,47.0,1,4,2,children_playing
4566,185909-2-0-87.wav,185909,43.5,47.5,1,4,2,children_playing
4567,18592-5-0-0.wav,18592,6.504182,10.504182,1,9,5,engine_idling
4568,18592-5-0-1.wav,18592,7.004182,11.004182,1,9,5,engine_idling
4569,18592-5-0-2.wav,18592,7.504182,11.504182,1,9,5,engine_idling
4570,18592-5-0-3.wav,18592,8.004182,12.004182,1,9,5,engine_idling
4571,18592-5-0-4.wav,18592,8.504182,12.504182,1,9,5,engine_idling
4572,18594-1-0-0.wav,18594,11.503499,11.939286,1,3,1,car_horn
4573,18594-1-1-0.wav,18594,12.833291,13.464541,1,3,1,car_horn
4575,18594-1-3-0.wav,18594,44.50593,44.750801,1,3,1,car_horn
4576,18594-1-4-0.wav,18594,45.134957,45.350623,1,3,1,car_horn
4577,18594-1-5-0.wav,18594,45.714561,46.033567,1,3,1,car_horn
4578,18594-1-6-0.wav,18594,77.175828,77.611488,1,3,1,car_horn
4579,186334-2-0-1.wav,186334,0.5,4.5,1,3,2,children_playing
4580,186334-2-0-11.wav,186334,5.5,9.5,1,3,2,children_playing
4581,186334-2-0-20.wav,186334,10.0,14.0,1,3,2,children_playing
4582,186334-2-0-33.wav,186334,16.5,20.5,1,3,2,children_playing
4583,186334-2-0-35.wav,186334,17.5,21.5,1,3,2,children_playing
4584,186334-2-0-36.wav,186334,18.0,22.0,1,3,2,children_playing
4585,186334-2-0-37.wav,186334,18.5,22.5,1,3,2,children_playing
4586,186334-2-0-44.wav,186334,22.0,26.0,1,3,2,children_playing
4598,186935-5-0-0.wav,186935,0.0,4.0,1,8,5,engine_idling
4599,186935-5-0-1.wav,186935,0.5,4.5,1,8,5,engine_idling
4600,186936-5-0-0.wav,186936,0.0,4.0,1,7,5,engine_idling
4601,186936-5-0-1.wav,186936,0.5,4.5,1,7,5,engine_idling
4602,186938-5-0-0.wav,186938,2.72963,4.539396,1,4,5,engine_idling
4603,186940-5-0-0.wav,186940,0.0,3.836599,1,8,5,engine_idling
4613,187110-2-0-1.wav,187110,0.5,4.5,1,10,2,children_playing
4614,187110-2-0-10.wav,187110,5.0,9.0,1,10,2,children_playing
4615,187110-2-0-12.wav,187110,6.0,10.0,1,10,2,children_playing
4616,187110-2-0-27.wav,187110,13.5,17.5,1,10,2,children_playing
4617,187110-2-0-30.wav,187110,15.0,19.0,1,10,2,children_playing
4618,187110-2-0-34.wav,187110,17.0,21.0,1,10,2,children_playing
4619,187110-2-0-6.wav,187110,3.0,7.0,1,10,2,children_playing
4620,187110-2-0-8.wav,187110,4.0,8.0,1,10,2,children_playing
4628,187377-4-0-0.wav,187377,0.0,4.0,1,4,4,drilling
4629,187377-4-0-1.wav,187377,0.5,4.5,1,4,4,drilling
4630,187378-3-0-12.wav,187378,6.0,10.0,1,9,3,dog_bark
4631,187378-3-0-19.wav,187378,9.5,13.5,1,9,3,dog_bark
4632,187378-3-0-30.wav,187378,15.0,19.0,1,9,3,dog_bark
4633,187378-3-0-7.wav,187378,3.5,7.5,1,9,3,dog_bark
4634,187863-4-0-0.wav,187863,0.0,4.0,1,10,4,drilling
4635,187863-4-0-1.wav,187863,0.5,4.5,1,10,4,drilling
4636,187863-4-0-2.wav,187863,1.0,5.0,1,10,4,drilling
4637,187863-4-0-3.wav,187863,1.5,5.5,1,10,4,drilling
4638,187863-4-0-4.wav,187863,2.0,6.0,1,10,4,drilling
4639,187863-4-0-5.wav,187863,2.5,6.5,1,10,4,drilling
4640,187920-7-0-0.wav,187920,1.436244,4.589735,1,5,7,jackhammer
4641,187920-7-1-0.wav,187920,7.368554,11.368554,1,5,7,jackhammer
4642,187920-7-1-1.wav,187920,7.868554,11.868554,1,5,7,jackhammer
4643,187920-7-1-2.wav,187920,8.368554,12.368554,1,5,7,jackhammer
4648,188497-2-0-0.wav,188497,0.0,4.0,1,10,2,children_playing
4649,188497-2-0-1.wav,188497,0.5,4.5,1,10,2,children_playing
4650,188497-2-0-11.wav,188497,5.5,9.5,1,10,2,children_playing
4651,188497-2-0-17.wav,188497,8.5,12.5,1,10,2,children_playing
4652,188497-2-0-19.wav,188497,9.5,13.5,1,10,2,children_playing
4653,188497-2-0-2.wav,188497,1.0,5.0,1,10,2,children_playing
4654,188497-2-0-23.wav,188497,11.5,15.5,1,10,2,children_playing
4655,188497-2-0-8.wav,188497,4.0,8.0,1,10,2,children_playing
4656,188813-7-0-0.wav,188813,1.356941,2.196952,1,10,7,jackhammer
4657,188813-7-1-0.wav,188813,2.972346,4.975449,1,10,7,jackhammer
4658,188813-7-10-0.wav,188813,37.348178,41.348178,1,10,7,jackhammer
4659,188813-7-10-1.wav,188813,37.848178,41.848178,1,10,7,jackhammer
4660,188813-7-10-2.wav,188813,38.348178,42.348178,1,10,7,jackhammer
4661,188813-7-10-3.wav,188813,38.848178,42.848178,1,10,7,jackhammer
4662,188813-7-11-0.wav,188813,50.529888,54.529888,1,10,7,jackhammer
4663,188813-7-11-1.wav,188813,51.029888,55.029888,1,10,7,jackhammer
4664,188813-7-12-0.wav,188813,61.126949,62.160808,1,10,7,jackhammer
4665,188813-7-13-0.wav,188813,67.911652,70.560917,1,10,7,jackhammer
4666,188813-7-2-0.wav,188813,6.203158,7.753947,1,10,7,jackhammer
4667,188813-7-3-0.wav,188813,8.464725,10.79091,1,10,7,jackhammer
4668,188813-7-4-0.wav,188813,11.566304,14.603267,1,10,7,jackhammer
4669,188813-7-5-0.wav,188813,15.249429,17.1233,1,10,7,jackhammer
4670,188813-7-6-0.wav,188813,18.092543,20.354111,1,10,7,jackhammer
4671,188813-7-7-0.wav,188813,21.323354,24.618782,1,10,7,jackhammer
4672,188813-7-8-0.wav,188813,27.332663,29.464998,1,10,7,jackhammer
4673,188813-7-9-0.wav,188813,32.825042,36.12047,1,10,7,jackhammer
4674,188823-7-0-0.wav,188823,0.0,4.0,1,9,7,jackhammer
4675,188823-7-0-1.wav,188823,0.5,4.5,1,9,7,jackhammer
4676,188823-7-0-2.wav,188823,1.0,5.0,1,9,7,jackhammer
4677,188823-7-0-3.wav,188823,1.5,5.5,1,9,7,jackhammer
4678,188823-7-0-4.wav,188823,2.0,6.0,1,9,7,jackhammer
4679,188823-7-1-0.wav,188823,13.742981,17.742981,1,9,7,jackhammer
4680,188823-7-1-1.wav,188823,14.242981,18.242981,1,9,7,jackhammer
4681,188823-7-1-2.wav,188823,14.742981,18.742981,1,9,7,jackhammer
4682,188823-7-1-3.wav,188823,15.242981,19.242981,1,9,7,jackhammer
4683,188823-7-2-0.wav,188823,26.638791,30.638791,1,9,7,jackhammer
4684,188823-7-2-1.wav,188823,27.138791,31.138791,1,9,7,jackhammer
4685,188823-7-2-2.wav,188823,27.638791,31.638791,1,9,7,jackhammer
4686,188823-7-2-3.wav,188823,28.138791,32.138791,1,9,7,jackhammer
4687,188823-7-3-0.wav,188823,39.816992,43.064477,1,9,7,jackhammer
4688,188823-7-4-0.wav,188823,44.099907,47.065003,1,9,7,jackhammer
4689,188823-7-5-0.wav,188823,48.524018,52.524018,1,9,7,jackhammer
4690,188823-7-6-0.wav,188823,54.407143,56.242678,1,9,7,jackhammer
4704,189023-0-0-0.wav,189023,0.0,4.0,1,2,0,air_conditioner
4705,189023-0-0-1.wav,189023,0.5,4.5,1,2,0,air_conditioner
4706,189023-0-0-10.wav,189023,5.0,9.0,1,2,0,air_conditioner
4707,189023-0-0-11.wav,189023,5.5,9.5,1,2,0,air_conditioner
4708,189023-0-0-12.wav,189023,6.0,10.0,1,2,0,air_conditioner
4709,189023-0-0-13.wav,189023,6.5,10.5,1,2,0,air_conditioner
4710,189023-0-0-2.wav,189023,1.0,5.0,1,2,0,air_conditioner
4711,189023-0-0-3.wav,189023,1.5,5.5,1,2,0,air_conditioner
4712,189023-0-0-4.wav,189023,2.0,6.0,1,2,0,air_conditioner
4713,189023-0-0-5.wav,189023,2.5,6.5,1,2,0,air_conditioner
4714,189023-0-0-6.wav,189023,3.0,7.0,1,2,0,air_conditioner
4715,189023-0-0-7.wav,189023,3.5,7.5,1,2,0,air_conditioner
4716,189023-0-0-8.wav,189023,4.0,8.0,1,2,0,air_conditioner
4717,189023-0-0-9.wav,189023,4.5,8.5,1,2,0,air_conditioner
4719,189825-9-0-0.wav,189825,0.0,4.0,1,8,9,street_music
4720,189825-9-0-1.wav,189825,0.5,4.5,1,8,9,street_music
4721,189825-9-0-2.wav,189825,1.0,5.0,1,8,9,street_music
4722,189825-9-0-3.wav,189825,1.5,5.5,1,8,9,street_music
4723,189825-9-0-5.wav,189825,2.5,6.5,1,8,9,street_music
4724,189825-9-0-7.wav,189825,3.5,7.5,1,8,9,street_music
4729,189895-3-0-0.wav,189895,0.0,4.0,1,5,3,dog_bark
4730,189981-0-0-0.wav,189981,0.0,4.0,1,7,0,air_conditioner
4731,189981-0-0-1.wav,189981,0.5,4.5,1,7,0,air_conditioner
4732,189981-0-0-10.wav,189981,5.0,9.0,1,7,0,air_conditioner
4733,189981-0-0-11.wav,189981,5.5,9.5,1,7,0,air_conditioner
